surveynum,qid,bin,interval,dens,cprobs
1,6161,32000.0,200.0,0.20589,0.9777872194304857
1,6161,32200.0,200.0,0.19124,0.9787847319932999
1,6161,32400.0,200.0,0.17778,0.9797112227805695
1,6161,32600.0,200.0,0.16542,0.9805732705192631
1,6161,32800.0,200.0,0.15406,0.9813754103852596
1,6161,33000.0,200.0,0.14362,0.9821231197654943
1,6161,33200.0,200.0,0.13401,0.9828202177554438
1,6161,33400.0,200.0,0.12516,0.9834711976549415
1,6161,33600.0,200.0,0.11701,0.9840792797319933
1,6161,33800.0,200.0,0.10951,0.9846482453936349
1,6161,34000.0,200.0,0.10259,0.9851808542713567
1,6161,34200.0,200.0,0.0962,0.9856801675041877
1,6161,34400.0,200.0,0.0903,0.9861485092127303
1,6161,34600.0,200.0,0.08486,0.9865884631490789
1,6161,34800.0,200.0,0.07982,0.9870020435510888
1,6161,35000.0,200.0,0.07517,0.9873913232830821
1,6161,35200.0,200.0,0.07086,0.9877580904522614
1,6161,35400.0,200.0,0.06687,0.9881040117252933
1,6161,35600.0,200.0,0.06317,0.9884306365159131
1,6161,35800.0,200.0,0.05974,0.9887393299832496
1,6161,36000.0,200.0,0.05655,0.9890314405360136
1,6161,36200.0,200.0,0.0536,0.9893080737018425
1,6161,36400.0,200.0,0.05085,0.9895704690117254
1,6161,36600.0,200.0,0.04829,0.9898194430485763
1,6161,36800.0,200.0,0.04591,0.9900560971524289
1,6161,37000.0,200.0,0.0437,0.9902811306532661
1,6161,37200.0,200.0,0.04163,0.990495527638191
1,6161,37400.0,200.0,0.0397,0.9906997571189279
1,6161,37600.0,200.0,0.0379,0.9908947403685092
1,6161,37800.0,200.0,0.03621,0.9910808375209378
1,6161,38000.0,200.0,0.03464,0.9912588609715243
1,6161,38200.0,200.0,0.03316,0.9914291164154101
1,6161,38400.0,200.0,0.03177,0.9915922780569515
1,6161,38600.0,200.0,0.03047,0.9917485636515914
1,6161,38800.0,200.0,0.02924,0.9918986264656618
1,6161,39000.0,200.0,0.02809,0.9920425711892796
1,6161,39200.0,200.0,0.027,0.9921810385259633
1,6161,39400.0,200.0,0.02598,0.9923140494137354
1,6161,39600.0,200.0,0.02501,0.9924422278056952
1,6161,39800.0,200.0,0.02409,0.9925654899497489
1,6161,40000.0,200.0,0.02322,0.9926844221105529
1,6162,0.0,17000.0,0.0077,0.0
1,6162,17000.0,17000.0,0.00812,3.974874371859296e-05
1,6162,34000.0,17000.0,0.00856,8.164154103852598e-05
1,6162,51000.0,17000.0,0.00901,0.00012579145728643218
1,6162,68000.0,17000.0,0.00949,0.00017224455611390287
1,6162,85000.0,17000.0,0.01,0.00022121859296482413
1,6162,102000.0,17000.0,0.01053,0.0002727805695142379
1,6162,119000.0,17000.0,0.01108,0.0003270812395309883
1,6162,136000.0,17000.0,0.01167,0.0003842043551088777
1,6162,153000.0,17000.0,0.01229,0.0004444137353433836
1,6162,170000.0,17000.0,0.01295,0.000507788944723618
1,6162,187000.0,17000.0,0.01366,0.0005746524288107203
1,6162,204000.0,17000.0,0.01441,0.000645142378559464
1,6162,221000.0,17000.0,0.01522,0.0007195854271356784
1,6162,238000.0,17000.0,0.01609,0.0007982077051926297
1,6162,255000.0,17000.0,0.01704,0.0008814363484087102
1,6162,272000.0,17000.0,0.01806,0.0009695812395309882
1,6162,289000.0,17000.0,0.01918,0.0010631239530988275
1,6162,306000.0,17000.0,0.02039,0.0011624958123953098
1,6162,323000.0,17000.0,0.02171,0.0012682412060301509
1,6162,340000.0,17000.0,0.02316,0.0013809045226130655
1,6162,357000.0,17000.0,0.02474,0.0015012227805695146
1,6162,374000.0,17000.0,0.02647,0.0016297989949748746
1,6162,391000.0,17000.0,0.02836,0.0017675251256281407
1,6162,408000.0,17000.0,0.03043,0.0019151256281407037
1,6162,425000.0,17000.0,0.03269,0.002073676716917923
1,6162,442000.0,17000.0,0.03517,0.002244036850921273
1,6162,459000.0,17000.0,0.03788,0.002427533500837521
1,6162,476000.0,17000.0,0.04083,0.0026251423785594646
1,6162,493000.0,17000.0,0.04406,0.0028383710217755446
1,6162,510000.0,17000.0,0.04759,0.003068458961474037
1,6162,527000.0,17000.0,0.05144,0.0033172068676716915
1,6162,544000.0,17000.0,0.05563,0.0035860134003350085
1,6162,561000.0,17000.0,0.0602,0.003876955611390285
1,6162,578000.0,17000.0,0.06516,0.004191691792294808
1,6162,595000.0,17000.0,0.07056,0.004532587939698493
1,6162,612000.0,17000.0,0.07641,0.004901591289782245
1,6162,629000.0,17000.0,0.08276,0.005301386097152429
1,6162,646000.0,17000.0,0.08962,0.005734204355108879
1,6162,663000.0,17000.0,0.09702,0.006203006700167504
1,6162,680000.0,17000.0,0.105,0.006710251256281408
1,6162,697000.0,17000.0,0.11359,0.007259317420435511
1,6162,714000.0,17000.0,0.1228,0.007852897822445562
1,6162,731000.0,17000.0,0.13266,0.008494589614740368
1,6162,748000.0,17000.0,0.1432,0.009187303182579565
1,6162,765000.0,17000.0,0.15442,0.00993492462311558
1,6162,782000.0,17000.0,0.16634,0.010740435510887774
1,6162,799000.0,17000.0,0.17898,0.011607897822445564
1,6162,816000.0,17000.0,0.19235,0.012540452261306534
1,6162,833000.0,17000.0,0.20646,0.013542307370184256
1,6162,850000.0,17000.0,0.22132,0.014616683417085429
1,6162,867000.0,17000.0,0.23695,0.015767927135678393
1,6162,884000.0,17000.0,0.25337,0.016999413735343385
1,6162,901000.0,17000.0,0.27061,0.018315745393634845
1,6162,918000.0,17000.0,0.28873,0.019720586264656614
1,6162,935000.0,17000.0,0.30779,0.0212191541038526
1,6162,952000.0,17000.0,0.32788,0.0228156783919598
1,6162,969000.0,17000.0,0.34912,0.02451640703517588
1,6162,986000.0,17000.0,0.37166,0.026326599664991627
1,6162,1003000.0,17000.0,0.39569,0.02825425879396985
1,6162,1020000.0,17000.0,0.42142,0.030306231155778896
1,6162,1037000.0,17000.0,0.44912,0.032493048576214406
1,6162,1054000.0,17000.0,0.4791,0.03482381909547739
1,6162,1071000.0,17000.0,0.51172,0.037312696817420436
1,6162,1088000.0,17000.0,0.54736,0.03997179229480737
1,6162,1105000.0,17000.0,0.58646,0.04281978224455611
1,6162,1122000.0,17000.0,0.6295,0.04587246231155779
1,6162,1139000.0,17000.0,0.677,0.04915410385259631
1,6162,1156000.0,17000.0,0.72951,0.0526848743718593
1,6162,1173000.0,17000.0,0.7876,0.05649544807370184
1,6162,1190000.0,17000.0,0.85185,0.06061077051926299
1,6162,1207000.0,17000.0,0.92283,0.0650682663316583
1,6162,1224000.0,17000.0,1.00107,0.06989760469011727
1,6162,1241000.0,17000.0,1.08703,0.07514239530988276
1,6162,1258000.0,17000.0,1.18104,0.08083601340033503
1,6162,1275000.0,17000.0,1.28335,0.08702615159128979
1,6162,1292000.0,17000.0,1.39409,0.09374812395309884
1,6162,1309000.0,17000.0,1.51341,0.10105154103852597
1,6162,1326000.0,17000.0,1.6415,0.10897296482412061
1,6162,1343000.0,17000.0,1.77863,0.117564283919598
1,6162,1360000.0,17000.0,1.92512,0.1268643216080402
1,6162,1377000.0,17000.0,2.08122,0.13692842546063652
1,6162,1394000.0,17000.0,2.24706,0.1477974204355109
1,6162,1411000.0,17000.0,2.42247,0.15952790201005027
1,6162,1428000.0,17000.0,2.607,0.17215912897822447
1,6162,1445000.0,17000.0,2.79975,0.1857422989949749
1,6162,1462000.0,17000.0,2.99929,0.2003086934673367
1,6162,1479000.0,17000.0,3.20355,0.21589295644891127
1,6162,1496000.0,17000.0,3.40979,0.2325084924623116
1,6162,1513000.0,17000.0,3.61485,0.25015890284757125
1,6162,1530000.0,17000.0,3.81558,0.26883139028475717
1,6162,1547000.0,17000.0,4.00948,0.2884939530988275
1,6162,1564000.0,17000.0,4.19529,0.30911412060301513
1,6162,1581000.0,17000.0,4.37318,0.3306444765494138
1,6162,1598000.0,17000.0,4.54422,0.3530542043551089
1,6162,1615000.0,17000.0,4.709,0.3763047906197656
1,6162,1632000.0,17000.0,4.86577,0.4003674204355109
1,6162,1649000.0,17000.0,5.00896,0.4251819221105527
1,6162,1666000.0,17000.0,5.12928,0.45067041876046904
1,6162,1683000.0,17000.0,5.21597,0.47667163735343393
1,6162,1700000.0,17000.0,5.26052,0.5030216415410386
1,6162,1717000.0,17000.0,5.25951,0.5294634380234506
1,6162,1734000.0,17000.0,5.21392,0.5558063651591291
1,6162,1751000.0,17000.0,5.12655,0.5817958333333333
1,6162,1768000.0,17000.0,5.00117,0.60726581239531
1,6162,1785000.0,17000.0,4.8432,0.6320065284757119
1,6162,1802000.0,17000.0,4.65984,0.6558986599664992
1,6162,1819000.0,17000.0,4.45899,0.6788131030150756
1,6162,1836000.0,17000.0,4.24755,0.7006948911222781
1,6162,1853000.0,17000.0,4.03035,0.7214944221105528
1,6162,1870000.0,17000.0,3.81021,0.7411959966499164
1,6162,1887000.0,17000.0,3.589,0.7597869807370184
1,6162,1904000.0,17000.0,3.36865,0.7772677889447237
1,6162,1921000.0,17000.0,3.15153,0.7936491624790621
1,6162,1938000.0,17000.0,2.94015,0.8089510720268008
1,6162,1955000.0,17000.0,2.73672,0.8232126507537689
1,6162,1972000.0,17000.0,2.54277,0.8364716750418763
1,6162,1989000.0,17000.0,2.35912,0.8487857244556115
1,6162,2006000.0,17000.0,2.18606,0.8601991624790621
1,6162,2023000.0,17000.0,2.02352,0.8707737688442213
1,6162,2040000.0,17000.0,1.87124,0.8805532328308209
1,6162,2057000.0,17000.0,1.72885,0.8895966122278057
1,6162,2074000.0,17000.0,1.59597,0.8979445393634842
1,6162,2091000.0,17000.0,1.47215,0.9056514991624791
1,6162,2108000.0,17000.0,1.35697,0.9127544891122279
1,6162,2125000.0,17000.0,1.24998,0.9193029187604691
1,6162,2142000.0,17000.0,1.15074,0.9253300837520939
1,6162,2159000.0,17000.0,1.05877,0.9308801214405361
1,6162,2176000.0,17000.0,0.97366,0.9359824790619765
1,6162,2193000.0,17000.0,0.89494,0.9406761557788946
1,6162,2210000.0,17000.0,0.82222,0.9449869011725293
1,6162,2227000.0,17000.0,0.75508,0.9489488442211055
1,6162,2244000.0,17000.0,0.69317,0.9525844053601339
1,6162,2261000.0,17000.0,0.63612,0.9559233626465662
1,6162,2278000.0,17000.0,0.58361,0.9589851758793969
1,6162,2295000.0,17000.0,0.53533,0.9617957453936348
1,6162,2312000.0,17000.0,0.49099,0.9643719765494136
1,6162,2329000.0,17000.0,0.4503,0.966736310720268
1,6162,2346000.0,17000.0,0.413,0.9689032830820771
1,6162,2363000.0,17000.0,0.37883,0.9708921984924623
1,6162,2380000.0,17000.0,0.34755,0.9727154606365159
1,6162,2397000.0,17000.0,0.31893,0.9743895226130654
1,6162,2414000.0,17000.0,0.29275,0.9759248743718594
1,6162,2431000.0,17000.0,0.26881,0.9773354020100504
1,6162,2448000.0,17000.0,0.24693,0.978629932998325
1,6162,2465000.0,17000.0,0.22692,0.979820163316583
1,6162,2482000.0,17000.0,0.20862,0.9809134003350085
1,6162,2499000.0,17000.0,0.19189,0.981919417922948
1,6162,2516000.0,17000.0,0.17659,0.9828443383584591
1,6162,2533000.0,17000.0,0.1626,0.9836963358458962
1,6162,2550000.0,17000.0,0.14979,0.9844804857621441
1,6162,2567000.0,17000.0,0.13807,0.9852035510887773
1,6162,2584000.0,17000.0,0.12734,0.9858697822445562
1,6162,2601000.0,17000.0,0.11751,0.9864848199329985
1,6162,2618000.0,17000.0,0.10851,0.987052177554439
1,6162,2635000.0,17000.0,0.10026,0.987576595477387
1,6162,2652000.0,17000.0,0.09269,0.9880609547738695
1,6162,2669000.0,17000.0,0.08575,0.9885091876046901
1,6162,2686000.0,17000.0,0.07939,0.9889237353433837
1,6162,2703000.0,17000.0,0.07355,0.9893079229480738
1,6162,2720000.0,17000.0,0.06819,0.9896637353433837
1,6162,2737000.0,17000.0,0.06326,0.9899939489112228
1,6162,2754000.0,17000.0,0.05874,0.9903002010050252
1,6162,2771000.0,17000.0,0.05458,0.9905848827470688
1,6162,2788000.0,17000.0,0.05076,0.9908493132328309
1,6162,2805000.0,17000.0,0.04725,0.9910955402010051
1,6162,2822000.0,17000.0,0.04402,0.9913246566164154
1,6162,2839000.0,17000.0,0.04105,0.9915383793969851
1,6162,2856000.0,17000.0,0.03831,0.9917376046901173
1,6162,2873000.0,17000.0,0.0358,0.9919237897822446
1,6162,2890000.0,17000.0,0.03348,0.9920977219430487
1,6162,2907000.0,17000.0,0.03135,0.9922605904522614
1,6162,2924000.0,17000.0,0.02938,0.9924130653266333
1,6162,2941000.0,17000.0,0.02757,0.992556134840871
1,6162,2958000.0,17000.0,0.0259,0.9926903852596316
1,6162,2975000.0,17000.0,0.02436,0.9928166499162479
1,6162,2992000.0,17000.0,0.02294,0.9929354103852596
1,6162,3009000.0,17000.0,0.02163,0.9930473827470688
1,6162,3026000.0,17000.0,0.02042,0.9931529648241206
1,6162,3043000.0,17000.0,0.0193,0.9932527554438861
1,6162,3060000.0,17000.0,0.01826,0.993347068676717
1,6162,3077000.0,17000.0,0.01729,0.9934363860971523
1,6162,3094000.0,17000.0,0.01639,0.9935209547738694
1,6162,3111000.0,17000.0,0.01555,0.9936012060301509
1,6162,3128000.0,17000.0,0.01477,0.9936773366834172
1,6162,3145000.0,17000.0,0.01404,0.9937497278056954
1,6162,3162000.0,17000.0,0.01335,0.9938185092127303
1,6162,3179000.0,17000.0,0.0127,0.9938839656616416
1,6162,3196000.0,17000.0,0.01209,0.9939462144053601
1,6162,3213000.0,17000.0,0.01151,0.9940055192629816
1,6162,3230000.0,17000.0,0.01096,0.9940619430485762
1,6162,3247000.0,17000.0,0.01044,0.9941157202680068
1,6162,3264000.0,17000.0,0.00994,0.9941669011725294
1,6162,3281000.0,17000.0,0.00947,0.9942156742043552
1,6162,3298000.0,17000.0,0.00902,0.9942621105527639
1,6162,3315000.0,17000.0,0.00859,0.9943063609715244
1,6162,3332000.0,17000.0,0.00819,0.9943484924623116
1,6162,3349000.0,17000.0,0.0078,0.9943886809045225
1,6162,3366000.0,17000.0,0.00743,0.9944269179229481
1,6162,3383000.0,17000.0,0.00708,0.9944633877721942
1,6162,3400000.0,17000.0,0.00674,0.9944980904522615
1,6160,0.0,1250.0,0.01135,0.0
1,6160,1250.0,1250.0,0.01172,5.7964824120603014e-05
1,6160,2500.0,1250.0,0.01211,0.00011782244556113903
1,6160,3750.0,1250.0,0.01251,0.00017968592964824124
1,6160,5000.0,1250.0,0.01294,0.00024360134003350084
1,6160,6250.0,1250.0,0.01339,0.00030976549413735347
1,6160,7500.0,1250.0,0.01385,0.0003781909547738694
1,6160,8750.0,1250.0,0.01434,0.0004490201005025126
1,6160,10000.0,1250.0,0.01486,0.0005223618090452262
1,6160,11250.0,1250.0,0.0154,0.0005983961474036851
1,6160,12500.0,1250.0,0.01596,0.0006771691792294807
1,6160,13750.0,1250.0,0.01656,0.0007588735343383585
1,6160,15000.0,1250.0,0.01718,0.0008436348408710217
1,6160,16250.0,1250.0,0.01784,0.0009316122278056952
1,6160,17500.0,1250.0,0.01853,0.0010229815745393634
1,6160,18750.0,1250.0,0.01926,0.0011179145728643218
1,6160,20000.0,1250.0,0.02002,0.0012165996649916248
1,6160,21250.0,1250.0,0.02083,0.001319212730318258
1,6160,22500.0,1250.0,0.02168,0.0014260134003350083
1,6160,23750.0,1250.0,0.02258,0.0015371901172529312
1,6160,25000.0,1250.0,0.02354,0.0016530485762144052
1,6160,26250.0,1250.0,0.02454,0.0017738316582914574
1,6160,27500.0,1250.0,0.02561,0.0018997989949748743
1,6160,28750.0,1250.0,0.02674,0.002031314907872697
1,6160,30000.0,1250.0,0.02793,0.0021686432160804023
1,6160,31250.0,1250.0,0.0292,0.0023121608040201007
1,6160,32500.0,1250.0,0.03055,0.002462244556113903
1,6160,33750.0,1250.0,0.03198,0.0026193299832495817
1,6160,35000.0,1250.0,0.0335,0.0027838023450586264
1,6160,36250.0,1250.0,0.03512,0.0029561850921273032
1,6160,37500.0,1250.0,0.03685,0.0031369514237855945
1,6160,38750.0,1250.0,0.03869,0.0033267211055276378
1,6160,40000.0,1250.0,0.04065,0.003525996649916248
1,6160,41250.0,1250.0,0.04275,0.0037355067001675043
1,6160,42500.0,1250.0,0.045,0.003955896147403685
1,6160,43750.0,1250.0,0.0474,0.004188019262981574
1,6160,45000.0,1250.0,0.04998,0.004432579564489112
1,6160,46250.0,1250.0,0.05274,0.004690632328308209
1,6160,47500.0,1250.0,0.05571,0.004962981574539364
1,6160,48750.0,1250.0,0.0589,0.005250904522613067
1,6160,50000.0,1250.0,0.06233,0.00555534338358459
1,6160,51250.0,1250.0,0.06602,0.005877780569514239
1,6160,52500.0,1250.0,0.07001,0.006219363484087103
1,6160,53750.0,1250.0,0.0743,0.006581901172529315
1,6160,55000.0,1250.0,0.07895,0.006966700167504189
1,6160,56250.0,1250.0,0.08396,0.00737597152428811
1,6160,57500.0,1250.0,0.08938,0.007811206030150755
1,6160,58750.0,1250.0,0.09525,0.008275033500837522
1,6160,60000.0,1250.0,0.1016,0.008769296482412061
1,6160,61250.0,1250.0,0.10848,0.009297047738693467
1,6160,62500.0,1250.0,0.11592,0.009860485762144055
1,6160,63750.0,1250.0,0.12398,0.010463136515912897
1,6160,65000.0,1250.0,0.13271,0.011107638190954774
1,6160,66250.0,1250.0,0.14215,0.011798111390284756
1,6160,67500.0,1250.0,0.15236,0.012537571189279732
1,6160,68750.0,1250.0,0.16338,0.013330741206030151
1,6160,70000.0,1250.0,0.17528,0.014181055276381908
1,6160,71250.0,1250.0,0.18811,0.01509392797319933
1,6160,72500.0,1250.0,0.20194,0.01607328308207705
1,6160,73750.0,1250.0,0.21682,0.017125255443886097
1,6160,75000.0,1250.0,0.23283,0.01825427135678392
1,6160,76250.0,1250.0,0.25006,0.019467336683417085
1,6160,77500.0,1250.0,0.2686,0.02076963149078727
1,6160,78750.0,1250.0,0.28858,0.02216930067001675
1,6160,80000.0,1250.0,0.31014,0.023672579564489114
1,6160,81250.0,1250.0,0.33344,0.02528926716917923
1,6160,82500.0,1250.0,0.3587,0.02702701842546064
1,6160,83750.0,1250.0,0.38614,0.02889803601340034
1,6160,85000.0,1250.0,0.41602,0.030911909547738696
1,6160,86250.0,1250.0,0.44867,0.03308391959798995
1,6160,87500.0,1250.0,0.48442,0.035426348408710215
1,6160,88750.0,1250.0,0.52365,0.037958450586264667
1,6160,90000.0,1250.0,0.5668,0.04069572864321608
1,6160,91250.0,1250.0,0.61435,0.043662504187604693
1,6160,92500.0,1250.0,0.66683,0.046878358458961475
1,6160,93750.0,1250.0,0.72485,0.050373848408710224
1,6160,95000.0,1250.0,0.78908,0.054173685092127305
1,6160,96250.0,1250.0,0.86029,0.0583163149078727
1,6160,97500.0,1250.0,0.93932,0.06283291457286432
1,6160,98750.0,1250.0,1.02714,0.06777184673366834
1,6160,100000.0,1250.0,1.12486,0.07317251256281407
1,6160,101250.0,1250.0,1.23377,0.07909625628140703
1,6160,102500.0,1250.0,1.35542,0.08559355108877721
1,6160,103750.0,1250.0,1.49175,0.09274396984924625
1,6160,105000.0,1250.0,1.64515,0.10061460636515912
1,6160,106250.0,1250.0,1.81831,0.10931236599664992
1,6160,107500.0,1250.0,2.01363,0.11892619765494138
1,6160,108750.0,1250.0,2.23159,0.1295879773869347
1,6160,110000.0,1250.0,2.46808,0.14138527638190956
1,6160,111250.0,1250.0,2.71191,0.15440041038525965
1,6160,112500.0,1250.0,2.94542,0.16862336683417087
1,6160,113750.0,1250.0,3.15096,0.18394837939698494
1,6160,115000.0,1250.0,3.32058,0.20023113902847572
1,6160,116250.0,1250.0,3.46048,0.2172738567839196
1,6160,117500.0,1250.0,3.58553,0.2349849581239531
1,6160,118750.0,1250.0,3.70942,0.2533131239530988
1,6160,120000.0,1250.0,3.83871,0.27227460636515916
1,6160,121250.0,1250.0,3.97285,0.2919010175879396
1,6160,122500.0,1250.0,4.10726,0.31220319932998325
1,6160,123750.0,1250.0,4.23619,0.3331684254606366
1,6160,125000.0,1250.0,4.35433,0.3547598994974875
1,6160,126250.0,1250.0,4.45726,0.3769032077051927
1,6160,127500.0,1250.0,4.5415,0.399525175879397
1,6160,128750.0,1250.0,4.60474,0.4225102805695143
1,6160,130000.0,1250.0,4.64627,0.4457676046901173
1,6160,131250.0,1250.0,4.66664,0.4691712479061977
1,6160,132500.0,1250.0,4.66606,0.4926334170854272
1,6160,133750.0,1250.0,4.64237,0.5160267085427136
1,6160,135000.0,1250.0,4.59111,0.5392442211055276
1,6160,136250.0,1250.0,4.5089,0.5621152596314908
1,6160,137500.0,1250.0,4.39703,0.5845101172529313
1,6160,138750.0,1250.0,4.26127,0.6062689154103853
1,6160,140000.0,1250.0,4.10838,0.6273082579564491
1,6160,141250.0,1250.0,3.94365,0.6475415494137354
1,6160,142500.0,1250.0,3.77101,0.6669296817420437
1,6160,143750.0,1250.0,3.594,0.6854353098827471
1,6160,145000.0,1250.0,3.41596,0.7030485594639867
1,6160,146250.0,1250.0,3.23977,0.7197708710217757
1,6160,147500.0,1250.0,3.06744,0.735615527638191
1,6160,148750.0,1250.0,2.90017,0.7506083919597991
1,6160,150000.0,1250.0,2.7385,0.7647723450586266
1,6160,151250.0,1250.0,2.58263,0.7781408040201006
1,6160,152500.0,1250.0,2.43257,0.7907381574539364
1,6160,153750.0,1250.0,2.28832,0.8025984757118929
1,6160,155000.0,1250.0,2.14987,0.8137460636515913
1,6160,156250.0,1250.0,2.01726,0.8242150083752094
1,6160,157500.0,1250.0,1.89052,0.83402986599665
1,6160,158750.0,1250.0,1.76969,0.8432251256281408
1,6160,160000.0,1250.0,1.65478,0.8518256113902848
1,6160,161250.0,1250.0,1.5458,0.8598660175879397
1,6160,162500.0,1250.0,1.44267,0.8673710887772195
1,6160,163750.0,1250.0,1.34533,0.8743748869346735
1,6160,165000.0,1250.0,1.25363,0.8809014405360134
1,6160,166250.0,1250.0,1.16743,0.8869833375209379
1,6160,167500.0,1250.0,1.08654,0.8926432998324959
1,6160,168750.0,1250.0,1.01076,0.8979118132328309
1,6160,170000.0,1250.0,0.93988,0.9028098994974876
1,6160,171250.0,1250.0,0.87367,0.907365569514238
1,6160,172500.0,1250.0,0.8119,0.9115979396984926
1,6160,173750.0,1250.0,0.75435,0.9155323450586266
1,6160,175000.0,1250.0,0.70077,0.9191859966499164
1,6160,176250.0,1250.0,0.65096,0.9225814907872697
1,6160,177500.0,1250.0,0.60468,0.9257342211055277
1,6160,178750.0,1250.0,0.56172,0.928664149916248
1,6160,180000.0,1250.0,0.52188,0.9313848743718592
1,6160,181250.0,1250.0,0.48494,0.9339139405360134
1,6160,182500.0,1250.0,0.45073,0.9362632160804019
1,6160,183750.0,1250.0,0.41906,0.9384480653266332
1,6160,185000.0,1250.0,0.38975,0.9404788274706867
1,6160,186250.0,1250.0,0.36263,0.9423687479061976
1,6160,187500.0,1250.0,0.33756,0.9441267839195979
1,6160,188750.0,1250.0,0.31439,0.9457644304857622
1,6160,190000.0,1250.0,0.29297,0.9472894137353433
1,6160,191250.0,1250.0,0.27318,0.9487115326633165
1,6160,192500.0,1250.0,0.25489,0.9500374539363483
1,6160,193750.0,1250.0,0.23799,0.9512755234505863
1,6160,195000.0,1250.0,0.22237,0.9524314572864321
1,6160,196250.0,1250.0,0.20794,0.9535123534338358
1,6160,197500.0,1250.0,0.19461,0.9545231490787268
1,6160,198750.0,1250.0,0.18227,0.9554698450586265
1,6160,200000.0,1250.0,0.17087,0.9563565829145729
1,6160,201250.0,1250.0,0.16032,0.9571885175879397
1,6160,202500.0,1250.0,0.15056,0.957969162479062
1,6160,203750.0,1250.0,0.14152,0.9587028601340034
1,6160,205000.0,1250.0,0.13316,0.9593926130653267
1,6160,206250.0,1250.0,0.1254,0.960042123115578
1,6160,207500.0,1250.0,0.11821,0.9606538693467338
1,6160,208750.0,1250.0,0.11155,0.9612310343383585
1,6160,210000.0,1250.0,0.10537,0.9617757788944725
1,6160,211250.0,1250.0,0.09963,0.9622907495812397
1,6160,212500.0,1250.0,0.0943,0.9627777721943049
1,6160,213750.0,1250.0,0.08935,0.9632391122278058
1,6160,215000.0,1250.0,0.08476,0.963676365159129
1,6160,216250.0,1250.0,0.08049,0.9640914907872696
1,6160,217500.0,1250.0,0.07653,0.9644858291457287
1,6160,218750.0,1250.0,0.07285,0.9648610929648243
1,6160,220000.0,1250.0,0.06943,0.9652184254606366
1,6160,221250.0,1250.0,0.06626,0.965559296482412
1,6160,222500.0,1250.0,0.06333,0.9658847571189282
1,6160,223750.0,1250.0,0.06061,0.9661961180904524
1,6160,225000.0,1250.0,0.0581,0.9664942546063653
1,6160,226250.0,1250.0,0.05579,0.9667803685092129
1,6160,227500.0,1250.0,0.05366,0.9670552596314909
1,6160,228750.0,1250.0,0.05172,0.967319987437186
1,6160,230000.0,1250.0,0.04994,0.9675753266331659
1,6160,231250.0,1250.0,0.04834,0.9678222068676718
1,6160,232500.0,1250.0,0.04689,0.968061407035176
1,6160,233750.0,1250.0,0.0456,0.9682937353433835
1,6160,235000.0,1250.0,0.04446,0.9685199497487438
1,6160,236250.0,1250.0,0.04347,0.9687408207705193
1,6160,237500.0,1250.0,0.04261,0.9689570519262982
1,6160,238750.0,1250.0,0.04188,0.9691692797319933
1,6160,240000.0,1250.0,0.04128,0.9693781742043551
1,6160,241250.0,1250.0,0.04079,0.9695843299832497
1,6160,242500.0,1250.0,0.0404,0.9697882914572864
1,6160,243750.0,1250.0,0.0401,0.9699905067001675
1,6160,245000.0,1250.0,0.03987,0.9701914237855946
1,6160,246250.0,1250.0,0.0397,0.9703913065326634
1,6160,247500.0,1250.0,0.03955,0.9705904522613066
1,6160,248750.0,1250.0,0.0394,0.9707887855946399
1,6160,250000.0,1250.0,0.03923,0.9709863986599665
